"customer_id,last_active_week,activity_status"
"0637-YLETY,2023-08-07 00:00:00.000000,Dormant"
"0639-TSIQW,2023-07-01 00:00:00.000000,Dormant"
"0640-YJTPY,2023-07-17 00:00:00.000000,Dormant"
"0641-EVBOJ,2023-02-11 00:00:00.000000,Dormant"
"0643-OKLRP,2023-06-25 00:00:00.000000,Dormant"
"0644-OQMDK,2023-04-17 00:00:00.000000,Dormant"
"0650-BWOZN,2023-10-03 00:00:00.000000,Dormant"
"0654-HMSHN,2024-04-04 00:00:00.000000,Dormant"
"0654-PQKDW,2024-04-05 00:00:00.000000,Dormant"
"0655-RBDUG,2023-12-27 00:00:00.000000,Dormant"
"0655-YDGFJ,2023-06-22 00:00:00.000000,Dormant"
"0657-DOGUM,2023-07-14 00:00:00.000000,Dormant"
"0661-KBKPA,2024-03-03 00:00:00.000000,Dormant"
"0661-KQHNK,2023-03-30 00:00:00.000000,Dormant"
"0661-WCQNQ,2024-01-04 00:00:00.000000,Dormant"
"0661-XEYAN,2023-11-16 00:00:00.000000,Dormant"
"0665-XHDJU,2023-11-17 00:00:00.000000,Dormant"
"0666-UXTJO,2023-08-10 00:00:00.000000,Dormant"
"0667-NSRGI,2024-04-12 00:00:00.000000,Dormant"
"0668-OGMHD,2023-11-20 00:00:00.000000,Dormant"
"0670-ANMUU,2024-02-17 00:00:00.000000,Dormant"
"0670-KDOMA,2023-02-05 00:00:00.000000,Dormant"
"0673-IGUQO,2023-10-07 00:00:00.000000,Dormant"
"0674-DGMAQ,2023-06-11 00:00:00.000000,Dormant"
"0674-EYYZV,2023-09-16 00:00:00.000000,Dormant"
"0674-GCDXG,2023-09-11 00:00:00.000000,Dormant"
"0675-NCDYU,2023-08-21 00:00:00.000000,Dormant"
"0678-RLHVP,2023-07-03 00:00:00.000000,Dormant"
"0679-IDSTG,2023-02-10 00:00:00.000000,Dormant"
"0679-TDGAK,2024-04-26 00:00:00.000000,Dormant"
"0680-DFNNY,2024-01-28 00:00:00.000000,Dormant"
"0682-USIXD,2024-04-01 00:00:00.000000,Dormant"
"0684-AOSIH,2023-07-14 00:00:00.000000,Dormant"
"0685-MLYYM,2023-01-08 00:00:00.000000,Dormant"
"0687-ZVTHB,2024-02-28 00:00:00.000000,Dormant"
"0689-DSXGL,2024-03-05 00:00:00.000000,Dormant"
"0689-NKYLF,2024-02-21 00:00:00.000000,Dormant"
"0690-SRQID,2024-01-02 00:00:00.000000,Dormant"
"0691-IFBQW,2023-10-25 00:00:00.000000,Dormant"
"0691-JVSYA,2024-02-23 00:00:00.000000,Dormant"
"0691-NIKRI,2024-04-01 00:00:00.000000,Dormant"
"0696-UKTOX,2024-03-11 00:00:00.000000,Dormant"
"0697-ZMSWS,2024-01-15 00:00:00.000000,Dormant"
"0699-NDKJM,2023-06-15 00:00:00.000000,Dormant"
"0701-RFGFI,2023-12-10 00:00:00.000000,Dormant"
"0701-TJSEF,2023-04-01 00:00:00.000000,Dormant"
"0702-PGIBZ,2023-05-07 00:00:00.000000,Dormant"
"0704-VCUMB,2023-12-01 00:00:00.000000,Dormant"
"0707-HOVVN,2023-12-29 00:00:00.000000,Dormant"
"0708-LGSMF,2023-07-27 00:00:00.000000,Dormant"
"0708-SJDIS,2023-07-06 00:00:00.000000,Dormant"
"0709-TVGUR,2023-10-21 00:00:00.000000,Dormant"
"0716-BQNDX,2024-05-02 00:00:00.000000,Dormant"
"0719-SYFRB,2024-02-02 00:00:00.000000,Dormant"
"0722-SVSFK,2023-09-13 00:00:00.000000,Dormant"
"0722-TROQR,2023-09-25 00:00:00.000000,Dormant"
"0723-DRCLG,2023-09-09 00:00:00.000000,Dormant"
"0723-FDLAY,2024-04-29 00:00:00.000000,Dormant"
"0723-VSOBE,2023-06-18 00:00:00.000000,Dormant"
"0725-CXOTM,2024-04-04 00:00:00.000000,Dormant"
"0727-BMPLR,2024-04-20 00:00:00.000000,Dormant"
"0727-BNRLG,2023-12-14 00:00:00.000000,Dormant"
"0727-IWKVK,2023-12-15 00:00:00.000000,Dormant"
"0730-BGQGF,2024-02-14 00:00:00.000000,Dormant"
"0730-KOAVE,2023-12-21 00:00:00.000000,Dormant"
"0731-EBJQB,2024-04-24 00:00:00.000000,Dormant"
"0732-OCQOC,2023-08-14 00:00:00.000000,Dormant"
"0733-VUNUW,2023-12-10 00:00:00.000000,Dormant"
"0734-OXWBT,2023-06-04 00:00:00.000000,Dormant"
"0739-UUAJR,2023-06-16 00:00:00.000000,Dormant"
"0742-LAFQK,2023-11-27 00:00:00.000000,Dormant"
"0742-MOABM,2023-11-25 00:00:00.000000,Dormant"
"0742-NXBGR,2023-01-23 00:00:00.000000,Dormant"
"0743-HNPFG,2023-06-14 00:00:00.000000,Dormant"
"0743-HRVFF,2023-10-15 00:00:00.000000,Dormant"
"0744-BIKKF,2024-06-05 00:00:00.000000,Dormant"
"0744-GKNGE,2023-09-24 00:00:00.000000,Dormant"
"0746-JTRFU,2023-01-08 00:00:00.000000,Dormant"
"0748-RDGGM,2024-03-29 00:00:00.000000,Dormant"
"0749-IRGQE,2023-07-22 00:00:00.000000,Dormant"
"0750-EBAIU,2023-10-20 00:00:00.000000,Dormant"
"0750-EKNGL,2023-05-26 00:00:00.000000,Dormant"
"0754-EEBDC,2023-05-10 00:00:00.000000,Dormant"
"0754-UKWQP,2023-07-27 00:00:00.000000,Dormant"
"0756-MPZRL,2024-02-23 00:00:00.000000,Dormant"
"0757-WCUUZ,2023-12-06 00:00:00.000000,Dormant"
"0761-AETCS,2023-07-02 00:00:00.000000,Dormant"
"0769-MURVM,2023-07-07 00:00:00.000000,Dormant"
"0771-CHWSK,2023-09-03 00:00:00.000000,Dormant"
"0771-WLCLA,2023-05-12 00:00:00.000000,Dormant"
"0772-GYEQQ,2023-08-16 00:00:00.000000,Dormant"
"0774-IFUVM,2023-03-16 00:00:00.000000,Dormant"
"0774-RMNUW,2023-07-23 00:00:00.000000,Dormant"
"0778-NELLA,2023-03-08 00:00:00.000000,Dormant"
"0780-XNZFN,2023-11-16 00:00:00.000000,Dormant"
"0781-LKXBR,2023-09-17 00:00:00.000000,Dormant"
"0784-GTUUK,2023-08-10 00:00:00.000000,Dormant"
"0784-ZQJZX,2023-11-05 00:00:00.000000,Dormant"
"0786-IVLAW,2023-09-08 00:00:00.000000,Dormant"
"0786-VSSUD,2023-12-29 00:00:00.000000,Dormant"
"0787-LHDYT,2024-03-18 00:00:00.000000,Dormant"
"0788-DXBFY,2023-06-13 00:00:00.000000,Dormant"
"0793-TWELN,2023-11-16 00:00:00.000000,Dormant"
"0794-YVSGE,2023-12-30 00:00:00.000000,Dormant"
"0795-GMVQO,2024-02-01 00:00:00.000000,Dormant"
"0795-LAFGP,2023-10-29 00:00:00.000000,Dormant"
"0795-XCCTE,2023-11-24 00:00:00.000000,Dormant"
"0799-DDIHE,2023-07-18 00:00:00.000000,Dormant"
"0804-XBFBV,2023-12-26 00:00:00.000000,Dormant"
"0804-YGEQV,2023-08-29 00:00:00.000000,Dormant"
"0807-ZABDG,2023-02-19 00:00:00.000000,Dormant"
"0810-BDHAW,2024-03-21 00:00:00.000000,Dormant"
"0810-DHDBD,2023-11-14 00:00:00.000000,Dormant"
"0811-GSDTP,2024-03-14 00:00:00.000000,Dormant"
"0812-WUPTB,2023-07-24 00:00:00.000000,Dormant"
"0813-TAXXS,2024-03-15 00:00:00.000000,Dormant"
"0815-MFZGM,2024-05-26 00:00:00.000000,Dormant"
"0816-TSPHQ,2023-01-28 00:00:00.000000,Dormant"
"0817-HSUSE,2023-03-12 00:00:00.000000,Dormant"
"0818-OCPZO,2024-02-29 00:00:00.000000,Dormant"
"0820-FNRNX,2024-01-29 00:00:00.000000,Dormant"
"0822-GAVAP,2023-03-31 00:00:00.000000,Dormant"
"0822-QGCXA,2024-01-26 00:00:00.000000,Dormant"
"0823-HSCDJ,2023-11-05 00:00:00.000000,Dormant"
"0824-VWDPO,2024-01-09 00:00:00.000000,Dormant"
"0825-CPPQH,2024-05-20 00:00:00.000000,Dormant"
"0827-ITJPH,2024-01-14 00:00:00.000000,Dormant"
"0829-DDVLK,2024-02-19 00:00:00.000000,Dormant"
"0829-XXPLX,2023-09-12 00:00:00.000000,Dormant"
"0831-JNISG,2023-11-02 00:00:00.000000,Dormant"
"0835-DUUIQ,2023-08-21 00:00:00.000000,Dormant"
"0835-JKADZ,2024-01-02 00:00:00.000000,Dormant"
"0836-SEYLU,2023-07-12 00:00:00.000000,Dormant"
"0839-JTCUD,2023-10-09 00:00:00.000000,Dormant"
"0839-QNXME,2023-11-14 00:00:00.000000,Dormant"
"0840-DCNZE,2024-04-28 00:00:00.000000,Dormant"
"0840-DFEZH,2023-07-17 00:00:00.000000,Dormant"
"0841-NULXI,2023-08-23 00:00:00.000000,Dormant"
"0842-IWYCP,2023-12-25 00:00:00.000000,Dormant"
"0843-WTBXE,2023-10-03 00:00:00.000000,Dormant"
"0847-HGRML,2023-07-08 00:00:00.000000,Dormant"
"0848-SOMKO,2023-08-22 00:00:00.000000,Dormant"
"0848-ZGQIJ,2024-01-08 00:00:00.000000,Dormant"
"0851-DFJKB,2023-11-04 00:00:00.000000,Dormant"
"0853-NWIFK,2024-03-19 00:00:00.000000,Dormant"
"0853-TWRVK,2024-05-21 00:00:00.000000,Dormant"
"0854-UYHZD,2024-02-24 00:00:00.000000,Dormant"
"0856-NAOES,2023-06-27 00:00:00.000000,Dormant"
"0859-YGKFW,2024-02-28 00:00:00.000000,Dormant"
"0862-PRCBS,2024-04-17 00:00:00.000000,Dormant"
"0864-FVJNJ,2023-11-08 00:00:00.000000,Dormant"
"0866-QLSIR,2023-11-05 00:00:00.000000,Dormant"
"0867-LDTTC,2023-10-08 00:00:00.000000,Dormant"
"0867-MKZVY,2023-10-18 00:00:00.000000,Dormant"
"0868-VJRDR,2024-01-05 00:00:00.000000,Dormant"
"0869-PAPRP,2024-04-08 00:00:00.000000,Dormant"
"0870-VEMYL,2023-07-23 00:00:00.000000,Dormant"
"0871-OPBXW,2023-10-08 00:00:00.000000,Dormant"
"0871-URUWO,2023-03-26 00:00:00.000000,Dormant"
"0872-CASZJ,2023-12-22 00:00:00.000000,Dormant"
"0872-JCPIB,2024-01-18 00:00:00.000000,Dormant"
"0872-NXJYS,2023-11-26 00:00:00.000000,Dormant"
"0875-CABNR,2023-07-04 00:00:00.000000,Dormant"
"0876-WDUUZ,2023-07-25 00:00:00.000000,Dormant"
"0877-SDMBN,2023-07-08 00:00:00.000000,Dormant"
"0880-FVFWF,2024-05-18 00:00:00.000000,Dormant"
"0880-TKATG,2023-03-18 00:00:00.000000,Dormant"
"0883-EIBTI,2023-01-10 00:00:00.000000,Dormant"
"0885-HMGPY,2024-01-19 00:00:00.000000,Dormant"
"0886-QGENL,2024-03-03 00:00:00.000000,Dormant"
"0887-HJGAR,2023-07-22 00:00:00.000000,Dormant"
"0887-WBJVH,2023-06-22 00:00:00.000000,Dormant"
"0895-DQHEW,2024-01-31 00:00:00.000000,Dormant"
"0895-LMRSF,2024-01-31 00:00:00.000000,Dormant"
"0895-LNKRC,2023-05-29 00:00:00.000000,Dormant"
"0895-UADGO,2023-10-02 00:00:00.000000,Dormant"
"0897-FEGMU,2023-11-10 00:00:00.000000,Dormant"
"0898-XCGTF,2024-01-28 00:00:00.000000,Dormant"
"0899-LIIBW,2024-03-22 00:00:00.000000,Dormant"
"0899-WZRSD,2023-12-20 00:00:00.000000,Dormant"
"0902-RFHOF,2023-06-27 00:00:00.000000,Dormant"
"0902-XKXPN,2023-06-20 00:00:00.000000,Dormant"
"0906-QVPMS,2024-02-06 00:00:00.000000,Dormant"
"0907-HQNTS,2023-09-12 00:00:00.000000,Dormant"
"0909-SDHNU,2023-10-25 00:00:00.000000,Dormant"
"0909-SELIE,2023-06-17 00:00:00.000000,Dormant"
"0913-XWSCN,2024-05-03 00:00:00.000000,Dormant"
"0916-KNFAJ,2023-12-01 00:00:00.000000,Dormant"
"0916-QOFDP,2023-12-11 00:00:00.000000,Dormant"
"0917-EZOLA,2023-09-18 00:00:00.000000,Dormant"
"0921-OHLVP,2024-05-14 00:00:00.000000,Dormant"
"0923-PNFUB,2023-02-08 00:00:00.000000,Dormant"
"0924-BJCRC,2024-05-16 00:00:00.000000,Dormant"
"0925-VYDLG,2023-04-28 00:00:00.000000,Dormant"
"0927-CNGRH,2023-02-05 00:00:00.000000,Dormant"
"0927-LCSMG,2023-11-05 00:00:00.000000,Dormant"
"0928-JMXNP,2023-09-25 00:00:00.000000,Dormant"
"0928-XUTSN,2024-03-08 00:00:00.000000,Dormant"
"0929-HYQEW,2023-11-04 00:00:00.000000,Dormant"
"0929-PECLO,2023-08-16 00:00:00.000000,Dormant"
"0930-EHUZA,2024-01-15 00:00:00.000000,Dormant"
"0931-MHTEM,2023-09-06 00:00:00.000000,Dormant"
"0932-YIXYU,2024-04-26 00:00:00.000000,Dormant"
"0936-NQLJU,2023-08-30 00:00:00.000000,Dormant"
"0939-EREMR,2023-04-04 00:00:00.000000,Dormant"
"0939-YAPAF,2024-02-06 00:00:00.000000,Dormant"
"0940-OUQEC,2023-06-04 00:00:00.000000,Dormant"
"0942-KOWSM,2023-07-27 00:00:00.000000,Dormant"
"0943-ZQPXH,2024-05-02 00:00:00.000000,Dormant"
"0945-TSONX,2023-12-25 00:00:00.000000,Dormant"
"0946-CLJTI,2024-03-22 00:00:00.000000,Dormant"
"0946-FKYTX,2024-05-15 00:00:00.000000,Dormant"
"0947-IDHRQ,2023-08-14 00:00:00.000000,Dormant"
"0947-MUGVO,2024-04-27 00:00:00.000000,Dormant"
"0952-KMEEH,2023-12-13 00:00:00.000000,Dormant"
"0953-LGOVU,2023-09-25 00:00:00.000000,Dormant"
"0956-ACVZC,2023-12-03 00:00:00.000000,Dormant"
"0956-SYCWG,2023-11-11 00:00:00.000000,Dormant"
"0958-YHXGP,2024-01-12 00:00:00.000000,Dormant"
"0959-WHOKV,2023-07-03 00:00:00.000000,Dormant"
"0960-HUWBM,2023-12-15 00:00:00.000000,Dormant"
"0961-ZWLVI,2024-04-30 00:00:00.000000,Dormant"
"0962-CQPWQ,2024-05-13 00:00:00.000000,Dormant"
"0963-ZBDRN,2024-02-07 00:00:00.000000,Dormant"
"0967-BMLBD,2023-03-30 00:00:00.000000,Dormant"
"0968-GSIKN,2023-03-19 00:00:00.000000,Dormant"
"0969-RGKCU,2023-08-05 00:00:00.000000,Dormant"
"0970-ETWGE,2023-09-15 00:00:00.000000,Dormant"
"0970-QXPXW,2023-08-13 00:00:00.000000,Dormant"
"0971-QIFJK,2024-05-18 00:00:00.000000,Dormant"
"0973-KYVNF,2023-07-17 00:00:00.000000,Dormant"
"0975-UYDTX,2023-09-28 00:00:00.000000,Dormant"
"0975-VOOVL,2023-12-20 00:00:00.000000,Dormant"
"0979-MOZQI,2024-02-04 00:00:00.000000,Dormant"
"0979-PHULV,2023-06-16 00:00:00.000000,Dormant"
"0980-FEXWF,2023-06-22 00:00:00.000000,Dormant"
"0980-PVMRC,2024-02-07 00:00:00.000000,Dormant"
"0983-TATYJ,2024-03-24 00:00:00.000000,Dormant"
"0988-AADSA,2023-11-15 00:00:00.000000,Dormant"
"0988-JRWWP,2023-03-26 00:00:00.000000,Dormant"
"0991-BRRFB,2023-08-07 00:00:00.000000,Dormant"
"0993-OSGPT,2023-07-21 00:00:00.000000,Dormant"
"0997-YTLNY,2023-09-19 00:00:00.000000,Dormant"
"0999-QXNSA,2023-07-11 00:00:00.000000,Dormant"
"1000-AJSLD,2023-05-27 00:00:00.000000,Dormant"
"1004-NOZNR,2023-12-15 00:00:00.000000,Dormant"
"1009-IRMNA,2023-02-13 00:00:00.000000,Dormant"
"1010-DIAUQ,2023-04-08 00:00:00.000000,Dormant"
"1013-QCWAM,2023-06-16 00:00:00.000000,Dormant"
"1015-JPFYW,2023-09-20 00:00:00.000000,Dormant"
"1015-OWJKI,2023-01-09 00:00:00.000000,Dormant"
"1016-DJTSV,2023-07-08 00:00:00.000000,Dormant"
"1017-FBQMM,2023-06-29 00:00:00.000000,Dormant"
"1020-JPQOW,2023-12-30 00:00:00.000000,Dormant"
"1022-RKXDR,2024-01-06 00:00:00.000000,Dormant"
"1023-BQXZE,2023-06-23 00:00:00.000000,Dormant"
"1024-GUALD,2023-08-04 00:00:00.000000,Dormant"
"1024-KPRBB,2024-05-04 00:00:00.000000,Dormant"
"1024-VRZHF,2023-08-13 00:00:00.000000,Dormant"
"1025-FALIX,2023-12-28 00:00:00.000000,Dormant"
"1027-LKKQQ,2024-05-07 00:00:00.000000,Dormant"
"1028-FFNJK,2024-02-03 00:00:00.000000,Dormant"
"1029-QFBEN,2023-06-25 00:00:00.000000,Dormant"
"1031-IIDEO,2023-03-22 00:00:00.000000,Dormant"
"1032-MAELW,2023-07-22 00:00:00.000000,Dormant"
"1035-IPQPU,2023-06-20 00:00:00.000000,Dormant"
"1036-GUDCL,2024-01-10 00:00:00.000000,Dormant"
"1038-RQOST,2023-09-26 00:00:00.000000,Dormant"
"1038-ZAGBI,2023-12-28 00:00:00.000000,Dormant"
"1041-RXHRA,2023-06-30 00:00:00.000000,Dormant"
"1042-HFUCW,2023-09-29 00:00:00.000000,Dormant"
"1043-UXOVO,2023-06-19 00:00:00.000000,Dormant"
"1043-YCUTE,2023-06-18 00:00:00.000000,Dormant"
"1045-LTCYT,2023-11-08 00:00:00.000000,Dormant"
"1047-NNCBF,2023-08-25 00:00:00.000000,Dormant"
"1047-RNXZV,2024-04-12 00:00:00.000000,Dormant"
"1049-FYSYG,2023-12-07 00:00:00.000000,Dormant"
"1051-EQPZR,2024-03-03 00:00:00.000000,Dormant"
"1051-GEJLJ,2023-10-18 00:00:00.000000,Dormant"
"1052-QJIBV,2024-03-16 00:00:00.000000,Dormant"
"1053-MXTTK,2023-11-08 00:00:00.000000,Dormant"
"1057-FOGLZ,2024-02-03 00:00:00.000000,Dormant"
"1060-ENTOF,2024-03-25 00:00:00.000000,Dormant"
"1061-PNTHC,2024-02-20 00:00:00.000000,Dormant"
"1062-LHZOD,2023-11-24 00:00:00.000000,Dormant"
"1063-DHQJF,2023-07-07 00:00:00.000000,Dormant"
"1064-FBXNK,2023-10-09 00:00:00.000000,Dormant"
"1066-JKSGK,2023-09-20 00:00:00.000000,Dormant"
"1069-QJOEE,2024-04-24 00:00:00.000000,Dormant"
"1069-XAIEM,2023-03-15 00:00:00.000000,Dormant"
"1073-XXCZD,2024-04-23 00:00:00.000000,Dormant"
"1074-AMIOH,2023-07-20 00:00:00.000000,Dormant"
"1074-WVEVG,2024-01-17 00:00:00.000000,Dormant"
"1075-BGWOH,2024-01-08 00:00:00.000000,Dormant"
"1077-HUUJM,2023-05-29 00:00:00.000000,Dormant"
"1078-TDCRN,2023-01-28 00:00:00.000000,Dormant"
"1080-BWSYE,2023-07-14 00:00:00.000000,Dormant"
"1084-MNSMJ,2024-02-21 00:00:00.000000,Dormant"
"1084-UQCHV,2023-04-19 00:00:00.000000,Dormant"
"1085-LDWAM,2023-09-27 00:00:00.000000,Dormant"
"1086-LXKFY,2023-08-31 00:00:00.000000,Dormant"
"1087-GRUYI,2024-06-01 00:00:00.000000,Dormant"
"1087-UDSIH,2023-08-12 00:00:00.000000,Dormant"
"1088-AUUZZ,2024-03-31 00:00:00.000000,Dormant"
"1088-CNNKB,2023-12-13 00:00:00.000000,Dormant"
"1089-HDMKP,2024-01-24 00:00:00.000000,Dormant"
"1089-XZWHH,2024-04-15 00:00:00.000000,Dormant"
"1090-ESELR,2024-03-09 00:00:00.000000,Dormant"
"1090-PYKCI,2023-10-13 00:00:00.000000,Dormant"
"1091-SOZGA,2024-02-18 00:00:00.000000,Dormant"
"1092-GANHU,2023-04-29 00:00:00.000000,Dormant"
"1092-WPIVQ,2023-05-09 00:00:00.000000,Dormant"
"1093-YSWCA,2023-05-28 00:00:00.000000,Dormant"
"1094-BKOSX,2024-06-02 00:00:00.000000,Dormant"
"1095-JUDTC,2024-06-07 00:00:00.000000,Dormant"
"1095-WGNGG,2023-10-14 00:00:00.000000,Dormant"
"1096-ADRUX,2024-04-06 00:00:00.000000,Dormant"
"1097-FSPVW,2024-03-07 00:00:00.000000,Dormant"
"1098-KFQEC,2024-01-12 00:00:00.000000,Dormant"
"1098-TDVUQ,2023-09-17 00:00:00.000000,Dormant"
"1099-BTKWT,2024-04-27 00:00:00.000000,Dormant"
"1099-GODLO,2023-01-02 00:00:00.000000,Dormant"
"1100-DDVRV,2023-06-01 00:00:00.000000,Dormant"
"1101-SSWAG,2024-03-08 00:00:00.000000,Dormant"
"1104-FEJAM,2023-09-30 00:00:00.000000,Dormant"
"1104-TNLZA,2024-06-03 00:00:00.000000,Dormant"
"1106-HRLKZ,2024-03-25 00:00:00.000000,Dormant"
"1110-KYLGQ,2023-07-09 00:00:00.000000,Dormant"
"1112-CUNAO,2024-02-05 00:00:00.000000,Dormant"
"1113-IUJYX,2023-08-11 00:00:00.000000,Dormant"
"1114-CENIM,2024-04-07 00:00:00.000000,Dormant"
"1116-DXXDF,2024-04-25 00:00:00.000000,Dormant"
"1116-FRYVH,2023-07-06 00:00:00.000000,Dormant"
"1120-BMWUB,2023-10-15 00:00:00.000000,Dormant"
"1121-QSIVB,2024-06-04 00:00:00.000000,Dormant"
"1122-JWTJW,2023-06-17 00:00:00.000000,Dormant"
"1122-YJBCS,2023-07-26 00:00:00.000000,Dormant"
"1125-SNVCK,2024-03-05 00:00:00.000000,Dormant"
"1131-ALZWV,2024-02-06 00:00:00.000000,Dormant"
"1131-QQZEB,2024-03-23 00:00:00.000000,Dormant"
"1131-SUEKT,2024-04-16 00:00:00.000000,Dormant"
"1133-KXCGE,2023-11-07 00:00:00.000000,Dormant"
"1134-YWTYF,2024-01-28 00:00:00.000000,Dormant"
"1135-HIORI,2024-05-11 00:00:00.000000,Dormant"
"1135-LMECX,2023-01-02 00:00:00.000000,Dormant"
"1136-XGEQU,2023-08-05 00:00:00.000000,Dormant"
"1137-DGOWI,2023-08-03 00:00:00.000000,Dormant"
"1139-WUOAH,2024-02-09 00:00:00.000000,Dormant"
"1140-UKVZG,2023-04-26 00:00:00.000000,Dormant"
"1142-IHLOO,2023-09-05 00:00:00.000000,Dormant"
"1142-WACZW,2023-10-20 00:00:00.000000,Dormant"
"1143-NMNQJ,2023-06-01 00:00:00.000000,Dormant"
"1150-FTQGN,2023-08-21 00:00:00.000000,Dormant"
"1150-WFARN,2024-05-17 00:00:00.000000,Dormant"
"1153-GNOLC,2023-10-18 00:00:00.000000,Dormant"
"1154-HYWWO,2023-08-07 00:00:00.000000,Dormant"
"1156-ZFYDO,2023-06-10 00:00:00.000000,Dormant"
"1157-BQCUW,2023-08-30 00:00:00.000000,Dormant"
"1159-WFSGR,2023-12-03 00:00:00.000000,Dormant"
"1162-ECVII,2024-05-08 00:00:00.000000,Dormant"
"1163-ONYEY,2024-06-06 00:00:00.000000,Dormant"
"1163-VIPRI,2023-07-29 00:00:00.000000,Dormant"
"1166-PQLGG,2023-06-18 00:00:00.000000,Dormant"
"1167-OYZJF,2023-08-27 00:00:00.000000,Dormant"
"1169-SAOCL,2023-12-02 00:00:00.000000,Dormant"
"1169-WCVAK,2023-08-09 00:00:00.000000,Dormant"
"1170-SASML,2023-10-01 00:00:00.000000,Dormant"
"1171-TYKUR,2023-06-26 00:00:00.000000,Dormant"
"1172-VIYBP,2023-11-23 00:00:00.000000,Dormant"
"1173-NOEYG,2024-03-04 00:00:00.000000,Dormant"
"1173-XZPYF,2023-11-21 00:00:00.000000,Dormant"
"1174-FGIFN,2023-07-20 00:00:00.000000,Dormant"
"1177-XZBJL,2023-10-17 00:00:00.000000,Dormant"
"1178-PZGAB,2023-11-26 00:00:00.000000,Dormant"
"1179-INLAT,2023-10-11 00:00:00.000000,Dormant"
"1183-CANVH,2024-02-04 00:00:00.000000,Dormant"
"1184-PJVDB,2023-05-08 00:00:00.000000,Dormant"
"1187-WILMM,2023-07-07 00:00:00.000000,Dormant"
"1193-RTSLK,2023-08-01 00:00:00.000000,Dormant"
"1194-BHJYC,2023-07-02 00:00:00.000000,Dormant"
"1194-HVAIF,2024-05-27 00:00:00.000000,Dormant"
"1194-SPVSP,2023-10-12 00:00:00.000000,Dormant"
"1195-OIYEJ,2023-12-29 00:00:00.000000,Dormant"
"1196-AMORA,2024-01-17 00:00:00.000000,Dormant"
"1197-BVMVG,2023-10-18 00:00:00.000000,Dormant"
"1200-TUZHR,2023-05-16 00:00:00.000000,Dormant"
"1202-KKGFU,2023-05-10 00:00:00.000000,Dormant"
"1205-WNWPJ,2023-09-22 00:00:00.000000,Dormant"
"1206-EHBDD,2023-10-24 00:00:00.000000,Dormant"
"1207-BLKSA,2024-02-24 00:00:00.000000,Dormant"
"1208-DNHLN,2023-12-30 00:00:00.000000,Dormant"
"1208-NBVFH,2024-03-30 00:00:00.000000,Dormant"
"1209-VFFOC,2024-01-17 00:00:00.000000,Dormant"
"1212-GLHMD,2023-08-03 00:00:00.000000,Dormant"
"1213-NGCUN,2023-04-27 00:00:00.000000,Dormant"
"1215-EXRMO,2024-04-28 00:00:00.000000,Dormant"
"1215-FIGMP,2024-04-09 00:00:00.000000,Dormant"
"1215-VFYVK,2023-05-24 00:00:00.000000,Dormant"
"1216-BGTSP,2024-04-06 00:00:00.000000,Dormant"
"1216-JWVUX,2024-06-01 00:00:00.000000,Dormant"
"1217-VASWC,2023-08-09 00:00:00.000000,Dormant"
"1218-VKFPE,2023-09-06 00:00:00.000000,Dormant"
"1219-NNDDO,2023-08-05 00:00:00.000000,Dormant"
"1221-GHZEP,2024-03-07 00:00:00.000000,Dormant"
"1222-KJNZD,2024-01-10 00:00:00.000000,Dormant"
"1222-LRYKO,2023-06-17 00:00:00.000000,Dormant"
"1223-UNPKS,2024-01-29 00:00:00.000000,Dormant"
"1226-IENZN,2023-10-21 00:00:00.000000,Dormant"
"1226-JZNKR,2023-03-21 00:00:00.000000,Dormant"
"1226-UDFZR,2023-01-23 00:00:00.000000,Dormant"
"1227-UDMZR,2024-04-26 00:00:00.000000,Dormant"
"1228-FZFRV,2024-02-04 00:00:00.000000,Dormant"
"1228-ZLNBX,2023-07-23 00:00:00.000000,Dormant"
"1229-RCALF,2024-03-26 00:00:00.000000,Dormant"
"1230-QAJDW,2023-02-09 00:00:00.000000,Dormant"
"1231-YNDEK,2024-04-01 00:00:00.000000,Dormant"
"1236-WFCDV,2023-12-15 00:00:00.000000,Dormant"
"1237-WIYYZ,2023-09-19 00:00:00.000000,Dormant"
"1240-HCBOH,2024-01-09 00:00:00.000000,Dormant"
"1240-KNSEZ,2023-05-24 00:00:00.000000,Dormant"
"1241-EZFMJ,2024-02-09 00:00:00.000000,Dormant"
"1241-FPMOF,2024-04-14 00:00:00.000000,Dormant"
"1245-HARPS,2023-11-30 00:00:00.000000,Dormant"
"1247-QBVSH,2023-07-15 00:00:00.000000,Dormant"
"1248-DYXUB,2023-07-03 00:00:00.000000,Dormant"
"1251-KRREG,2023-10-30 00:00:00.000000,Dormant"
"1251-STYSZ,2023-06-30 00:00:00.000000,Dormant"
"1254-IZEYF,2023-09-09 00:00:00.000000,Dormant"
"1257-SXUXQ,2023-12-26 00:00:00.000000,Dormant"
"1258-YMZNM,2023-09-18 00:00:00.000000,Dormant"
"1260-TTRXI,2023-06-07 00:00:00.000000,Dormant"
"1261-FWTTE,2023-06-12 00:00:00.000000,Dormant"
"1262-OPMFY,2023-05-31 00:00:00.000000,Dormant"
"1264-BYWMS,2024-05-31 00:00:00.000000,Dormant"
"1264-FUHCX,2023-11-14 00:00:00.000000,Dormant"
"1265-BCFEO,2024-05-29 00:00:00.000000,Dormant"
"1265-HVPZB,2023-09-17 00:00:00.000000,Dormant"
